Name,City,State,Type,Star_Rating,Rating,latitude,longitude,address
"Elis Hospitality Service Apartment,Prahladnagar",Ahmedabad,Gujarat,Service Apartment,0.0,0.0,23.0119698,72.5098864,"401, 402 Narayan Krupa Acarde Behind Safal Pagasus, Anandnagar Road, Prahlad Nagar"
Dhanhills Hotel,Panchgani,Maharashtra,Hotel,0.0,4.0,17.9153964,73.8016431,"79/3, Kondiba Shinde Marg, Panchgani Next to St. Xavier's International School."
Dreamland Kashmir Cottage,Pahalgam,Jammu and Kashmir,Cottage,2.0,4.0,34.0182287,75.3179863,"Laripora, Pahalgam, Kashmir, JandK, India, 192101"
dreamgoa holiday homes,Panaji,Goa,Service Apartment,0.0,0.0,15.4909301,73.8278496,"next to golden tulip hotel , candolim."
Eswar Residency,Srikalahasti,Andhra Pradesh,Lodge,1.0,0.0,13.8017623,79.7267483,"beside prakash lodge,srikalahasti"
Evergreen Suites Defence Colony,Delhi,Delhi,BnB,0.0,4.3,28.576227392,77.2324077202,"A-153, Defence Colony"
Divine Holiday Home,Srinagar,Jammu and Kashmir,Hotel,0.0,3.0,34.1186444734,74.7956305015,"DC Office Road,Tankipora,Srinagar"
EVEREST COMFORTS,Bangalore,Karnataka,Hotel,1.0,3.5,12.974105006,77.5743960659,"#1/1, 3rd Cross, Poornaiah Chatram Road, Opp. Upparpet Police Station,  Bangalore-560053"
Eagle Mountain,Munnar,Kerala,Resort,3.0,4.7,10.0358315,77.0822448,"Eagle mountain Bison valley road, Ottamaram (pothamedu road) Munnar -685612"
Feel Factor,Rishikesh,Uttarakhand,Tent,0.0,0.0,30.0869281,78.2676116,"Camp Feel Factor, Kaudiyala, muni ki rethi, Rishikesh Devprayag Road, Tehri Garhwal, Uttarakhand  249192."
Even Suites - Koramangala,Bangalore,Karnataka,Service Apartment,0.0,2.5,12.93566799,77.61859131,"#MIG 53, 2nd Cross, 5th Block, KHB Colony, Behind Ganesha Temple, Koramangala, Bangalore"
Dom Joao's Guest House,Goa,Goa,Resort,1.0,0.0,15.5580178,73.7542211,"H No. 99/7-A, Calangute-Baga Road, Calangute, Baga, Goa 403516"
ECOGREEN HOMESTAY,Thrissur,Kerala,Homestay,1.0,0.0,10.5276416,76.2144349,"Ecogreen Homestay Kerala,Valummal House, Service Road, Near Potta Ashram, Potta P.O, Chalakudy, Kerala 680722, India"
Eshani Guest House,Medinipur,West Bengal,Guest House,0.0,0.0,22.4308892,87.3214908,"Natundihi (Near Local Board), Jhargram PaschimMedinipur"
DUDHWA TIGERHINO RESORT,Bahraich,Uttar Pradesh,Resort,0.0,0.0,27.9490794,80.7824012,"Dudhwa National Park Rd, Pallia, Lakhimpur Kheri - 262902, 6th Km Stone, Palia Kalan"
Devonshire Greens,Munnar,Kerala,Resort,5.0,4.6,10.0492381839,77.0567164004,"Attukad Waterfall Road, Pallivasal P.O"
Erica Ocean Barnala,Barnala,Punjab,Resort,1.0,0.0,30.3819446,75.5467979,"Handiaya Chowk, Barnala, Punjab 148101"
Ever Green Estate Stay,Coorg,Karnataka,Homestay,1.0,0.0,12.4136505,75.7426657,"murnad road, Madikeri"
Eden Garden Guest House,Pahalgam,Jammu and Kashmir,Guest House,0.0,0.0,33.9813634,75.3200528,"Chandanwari Road, Pahalgam, Anantnag - 192126, Pahalgam"
FabHotel Sumati Baner,Pune,Maharashtra,Guest House,3.0,4.4,18.5596581,73.7799374,"S. No. 11/11/2, Next to D-mart, Bside Sygenta Company, OPP Serende Royal Bulding, Baner, Pune 411045"
F J Comforts Inn,Chikmagalur,Karnataka,Lodge,0.0,3.5,13.3260986,75.7713529,Vijayapura 2nd Main Road
Floret Hotels and Resorts,Pelling,Sikkim,Hotel,0.0,2.6,27.3261678,88.6078679,New helipad
Dreamland Resort,Havelock,Andaman and Nicobar Islands,Resort,0.0,0.0,12.0071274,92.9766644,"Radhanagar Beach,Beach no.07"
Durga Guest House,Mandi,Himachal Pradesh,Hotel,2.0,3.2,31.6986051869,76.9485041334,"H.N. 21, Kullu Manali Road, Sauli khad,  Distt. mandi"
Devashree Comforts,Bangalore,Karnataka,Hotel,0.0,0.0,12.978203,77.569774,"# 28 Sheshardri Road, Anandrao Circle next to VRL bus stop Bangalore"
DHANAGIRI HOMESTAY,Wayanad,Kerala,Homestay,1.0,0.0,11.586239343,76.0310850043,"Dhanagiri Home Stay 4/127, Anoth Road, Pozuthana, Vythiri, Wayanad, Kerala 673575"
FabHotel Epic C Scheme,Jaipur,Rajasthan,Hotel,3.0,4.0,26.9018188479,75.7953689193,"Hotel Epic, B-7A, Durgadas colony, Subhash Marg, Bhawani Singh Road (Near MGF Mall), Jaipur - 302001"
Fig n Olive Service Apartment,Hyderabad,Andhra Pradesh,Service Apartment,0.0,3.7,17.4447068,78.4663812,"1-8-312/1, Patigadda road no.1, Begumpet"
Fariview Homestay,Shimla,Himachal Pradesh,Homestay,0.0,0.0,31.130445,77.1702466,"Kamyana, Post Office, Poabo, Shimla - 171006"
Eletaria Resorts,Thekkady,Kerala,Resort,3.0,4.0,9.7299933,77.1542352,"Vandenmedu, Thekkady, Idukki District"
Frangipani Farm Stay,Pune,Maharashtra,Resort,1.0,3.3,18.4897806,74.1944529,"Frangipani, A rustic farm stay, Post Shindavane Dalimb, Taluka Daund, District Pune, Maharashtra"
Fort Castle,Ernakulam,Kerala,Hotel,3.0,4.6,9.9665371,76.2416303,Rose Lane Behind X L Bar Fort Cochin
Executive Residence- Sec 27,Gurgaon,Haryana,Service Apartment,0.0,4.8,28.4623789,77.0772197,"524, Sec-27, Gurgaon"
double stay gulabbagh,Udaipur,Rajasthan,Guest House,1.0,0.0,24.585445,73.712479,"Sarvaratu Villas, Ice Factory,udaipur"
Eco Comforts Bangalore New Airport,Bangalore,Karnataka,Hotel,0.0,3.5,13.1636114789,77.6316643732,"Chikkajala,Near Decathlon, Opp Reliance Petrol Bunk,New International Airport Road, Chikkajala Post"
Dream Ocean Resort,Bhopal,Madhya Pradesh,Resort,0.0,0.0,23.2505689,77.4626358,"Raisen Road, Gram Bilarco, Terapool"
Fortune Resort Bay Island,Port Blair,Andaman and Nicobar Islands,Resort,4.0,3.5,11.6764061289,92.7396278836,"Marine Hill, Port Blair"
Divvaesh Residency,Ooty,Tamil Nadu,Cottage,0.0,3.7,11.4003323,76.7164687,"Funcity,Coonoor Road, Ootty,Tamilnadu"
Flame of the Forest,Kanha,Madhya Pradesh,Resort,0.0,0.0,22.2830364,80.6181218,Kuthwahi village Post office Rata Mandla district Kanha National Park Madhya Pradesh
FabHotel Legacy Brigade Road,Bangalore,Karnataka,Hotel,3.0,3.9,12.9691897,77.6064659,"No 2,  Brigade Cross street Ashok Nagar, off Brigade road. Land mark opp to St.pattrick church"
Eldorado Guest House,Shillong,Meghalaya,Guest House,0.0,0.0,25.5666978,91.8900079,"National Highway 44, Dhankheti, Malki, Shillong"
FabHotel Maruthi Domlur,Bangalore,Karnataka,Hotel,3.0,3.5,12.9557967532,77.6420409701,"Hotel Maruti Homestays, No 180 Amarjyothi Layout, Domlur Bangalore - 560078"
Dwarkamai,Diveagar,Maharashtra,Lodge,0.0,0.0,18.1872943971,72.9848818621,"Uttareshvar Aali Near Uttareshvar Temple, Shriwardhan, Raigad, Diveagar, Maharashtra 402404, India"
Evelyns Own,Pachmarhi,Madhya Pradesh,Resort,0.0,0.0,22.4674463,78.4345854,Mahadev Road
Devasura inn(80 Kms From Thrissur),Guruvayoor,Kerala,Hotel,3.0,2.5,10.6710831116,76.0000675977,"Kunnathoor, Punnayurkulam post, Near Guruvayur, Thrissur."
Empire Guest House,Chennai,Tamil Nadu,Guest House,0.0,2.0,13.0825793,80.2706684,No48 Sydenhams Road Periamet chennai 600003
FabHotel Bhagyashree Magarpatta,Pune,Maharashtra,Hotel,3.0,0.0,18.5053012,73.9389213,"Near Amanora Township, Behind  Suzlon, Tupe Nagar, Malwadi, Hadapsar"
Dungla House,Udaipur,Rajasthan,Guest House,0.0,0.0,24.5620628,73.7227774,"Bhuwana, Udaipur-Rajasthan - 313001, Hiran Magri,Sec-5"
Ever Fresh Cottages ( Amaravati Gardens ),Ooty,Tamil Nadu,Cottage,0.0,3.3,11.4030589,76.7147123,120/A Near Tens hotels Vijayaraj hospital road ooty
Flute Boutique Hotel,Jaipur,Rajasthan,Hotel,3.0,4.3,26.9121853,75.7941754,"D-81, Shiv Hira Path, Chomu House C- Scheme, M. I Road"
Devasura Inn,Thrissur,Kerala,Hotel,0.0,0.0,10.6790657,76.0101767,"Kunnathur, Althara, Punnayurkulam, Thrissur, Kerala"
Elegant Shades,Goa,Goa,Service Apartment,0.0,4.8,15.2635610247,73.9249897273,"Elegant Shades H.No 114/1 Ambeaxir, Sernabatim,Colva, Colva, South Goa"
Dreamhome Serviced Apartments,Mumbai,Maharashtra,Service Apartment,0.0,0.0,19.1808735,72.8574558,"401/402, Nidhivan Society, Upper Govind Nagarm, Malad East"
Dylan Cafe and Guest House,Jaisalmer,Rajasthan,Hotel,2.0,3.4,26.9099727,70.9127707,"Near air force circle ,old city ,dhiba  para"
Ekant Resort,Palampur,Himachal Pradesh,Resort,0.0,0.0,32.1108599,76.5362526,Vill-Ghornala (Bir) Near Dharmalya Insitute
Exotic Home Stay - Goa,Goa,Goa,Hotel,0.0,0.0,15.4966167,73.7757324,"Mantheven Homes, E1 248 B, Holiday Street, Gaurawado, Next to Little Italy Restuarent, Calangute, Bardez, Goa"
Elim Homestay,Cochin,Kerala,Homestay,0.0,0.0,9.9526617,76.2450153,"Chirattapalam Road ,Near Bus Stop., Fort Kochi, Kochi, Kerala 682001"
Enclave Guest House,Kolkata,West Bengal,Guest House,0.0,0.0,22.572646,88.363895,"2 A, Sarat Bose Road,Near Mahal Lamp"
DWARAKA HOTEL,Ernakulam,Kerala,Hotel,0.0,0.0,9.9651778,76.2867351,"M.G Road,Pallimuku,Ernakulam."
Fortune Inn,Patna,Bihar,Hotel,2.0,3.7,25.6158682084,85.1217280247,"manikunj apartment, near oro dental, rai ji gali , boring canal road"
E Hotel,Chennai,Tamil Nadu,Hotel,4.0,4.5,13.058550506,80.2630247683,"Gate #1, Express Avenue Mall , Royapettah, Annasalai (Mount Road)"
"Ellora heritage resort, Ellora",Aurangabad,Maharashtra,Resort,3.0,4.5,19.8596163,75.3109706,"Near MTDC, Ellora caves, Ellora, aurangabad"
Forest Homestay-Aldur,Chikmagalur,Karnataka,Homestay,0.0,4.5,13.2428742,75.6499025,"Maradi, Aldur, Chikmagalur"
Executive Service Apartments Goregaon West,Mumbai,Maharashtra,Service Apartment,3.0,4.6,19.1551485,72.8678551,OFF M.G.Road  Goregaon West
Don Joao Resort,Goa,Goa,Resort,1.0,4.0,15.5825144,73.7494405,"Don Joao Resort Sorranto, Anjuna, North Goa - 403509."
"Fortune Inn Grazia, Noida",Noida,Uttar Pradesh,Hotel,4.0,4.3,28.5771650825,77.3281555963,"Block I, Plot 1A, Sector - 27, Noida"
Forest Eco Lodge,Mount Abu,Rajasthan,Homestay,3.0,4.6,24.5822425,72.7306177,Forest Eco Lodge Sunrise Valley Rd Opp New Toll Post Mount Abu
Eeshwarillu Cool Rooms,Hyderabad,Andhra Pradesh,Hotel,0.0,3.6,17.4852755,78.3894466,"Plot No. 20/10,, KPHB 6th Phase Rd, Kukatpally Housing Board Colony, K P H B Phase 6, Kukatpally"
Essence of Nature,Ranikhet,Uttarakhand,Resort,3.0,3.0,29.5892407,79.646666,"Midway Corbett - Ranikhet, Near Maa Bhona Devi Temple, Ghatti - Basot Road, Village Micholi, P.O.Seem, Tehsil Bhikyasen"
"EATING MALL, HOTELS AND PARTY HALL",Sangrur,Punjab,Hotel,0.0,0.0,30.2457963,75.8420716,"Opposite Sale Tax Office, Sangrur Ho, Sangrur - 148001, Mahavir Chownk"
FabHotel Oriental Ellisbridge,Ahmedabad,Gujarat,Service Apartment,0.0,5.0,23.0197420175,72.5646958244,"53 Bhramshatriya Society, Gujarat Collage Road, Behind Tasty Restaurant, Ellisbridge"
Dwaraka Inn,Hyderabad,Andhra Pradesh,Hotel,2.0,3.1,17.4173892,78.5438631,"Near ICICI Bank, Habsiguda Main Road, Hyderabad"
Dhanawantri Comforts,Mysore,Karnataka,Hotel,0.0,0.0,12.3123712795,76.6482484085,"Gayathri Bhavan Building,  Dhanavantri Road,  Near Railway Station,  Mysore, Karnataka - 570001"
FabHotel Cyber Park,Gurgaon,Haryana,Hotel,3.0,4.1,28.447793786,77.0608981094,"Signature Smart Homes,Q-86,SOUTH CITY-1"
FURNISHED 3BHK FLAT,Ernakulam,Kerala,Service Apartment,0.0,0.0,9.9456546,76.293509,"Near Thevara junction, thevara, Ernakulam, Ernakulam 682013"
Florence Inn,Delhi,Delhi,Hotel,3.0,3.9,28.6459685892,77.1879702784,"15 A/6 WEA, Ajmal Khan Road, Near Karol Bagh Metro Station, Opposite Puja Park, Karol Bagh,"
Doodle Rack,Jaipur,Rajasthan,Hostel,0.0,0.0,26.9124336,75.7872709,33 Suraj Nagar East Civil lines.
DREAM PALACE,Port Blair,Andaman and Nicobar Islands,Hotel,0.0,3.7,11.6802285639,92.7217783394,Haddo
Devanshi Inn,Navi Mumbai,Maharashtra,Hotel,3.0,3.4,19.0174953,73.1078519,"Opp. ACC Cements Plot No. L/2, Road No. 5, Near Truck Terminal, Kalamboli, Navi Mumbai"
Eashwar Lodge,Hyderabad,Andhra Pradesh,Lodge,0.0,3.2,17.4336303,78.5018098,"Plot No. 9-4-187, Rezimental Bazaar, Secunderabad, Hyderabad - 500003"
Elis Hospitality Shivam Bunglow,Ahmedabad,Gujarat,Service Apartment,0.0,0.0,23.022505,72.5713621,"18, Shivam Bungalow, Opp Aarohi Complex"
Dhawan Guest House,Delhi,Delhi,Guest House,2.0,0.0,28.545782,77.1230713,"A-55,Khasra No-388, ROAD NO.3, NH-8, Mahipalpur, Delhi - 110037, NEAR IGI AIRPORT"
Friends Residency,Gurgaon,Haryana,Guest House,1.0,0.0,28.4592576,77.0695165,sector 22/344
Esplanade Inn,Kolkata,West Bengal,Hotel,0.0,0.0,22.5600686,88.3524678,"Dharmatala, Kolkata, West Bengal - 700013"
Four Points By Sheraton,Agra,Uttar Pradesh,Hotel,4.0,4.7,27.158832,78.0541112,"C-1-C-2,Taj Nagari,Phase 1 Fatehabad Road"
Express 66,Delhi,Delhi,Hotel,3.0,4.3,28.6485985608,77.2289032893,"thapar chamber deshbandhu gupta road , opposite mcdonald"
Dsouzas Holiday Homes,Goa,Goa,Guest House,0.0,0.0,15.5070949,73.7701584,"D'souza's Holiday Homes House No 141, Fort Aguada Road, Candolim, Goa - 403515."
Diamond Resort &amp; Club,Lucknow,Uttar Pradesh,Resort,1.0,0.0,26.6837916,80.9813983,"Mohanlal ganj, raibarelly road near SGPGI"
Falcons nest,Bhimavaram,Andhra Pradesh,Hotel,3.0,3.9,15.7869239,80.2096269,"172/5, Undi Road,Behind Coastal City Center, Bhimavaram, Andhra Pradesh 534202"
FENN HALL,Kottayam,Kerala,Homestay,0.0,0.0,9.5929402,76.5197298,"Chunangattu, Near Children's Park,Opposite Collectorate"
Flowers Guest House,Goa,Goa,Guest House,0.0,3.8,15.540995,73.7843966,"Off Calagute Road, Nigwaddo, Saligao,Bardez"
Foothill Homestay,Chikmagalur,Karnataka,Homestay,0.0,0.0,13.315258,75.7754018,"Hospura, Hirekolale Post,"
Divine-A Boutique Hotel,Jaipur,Rajasthan,Hotel,2.0,4.4,26.9018355,75.8271951,"149,Bhag Singh Circle,Adarsh Nagar,Near Raja Park"
Fantasy Villas,Lonavala,Maharashtra,Resort,0.0,0.0,18.7546171,73.4062342,"Jambhulne,Next to Happy Home Society,Sahara Amby Valley Road,"
G REST Hotel and Resort,Lucknow,Uttar Pradesh,Hotel,0.0,0.0,26.6550536,80.7998796,"Kanpur Lucknow Rd, Bani, Uttar Pradesh 226401"
FabHotel Tahira Ashwem Beachfront,Goa,Goa,Hotel,3.0,3.5,15.64883232,73.71673584,"Ashvem Beach Rd, Ashvem Wada Pernem, Mandrem, Goa 403527"
Dream Holiday Bungalow,Lonavala,Maharashtra,Bungalow,0.0,2.6,18.7616768,73.4047608,"Near Dream Holidays, Tungarli"
FabHotel Shivajinagar,Pune,Maharashtra,Hotel,3.0,4.1,18.5230753102,73.8490665472,"Gandharv Residency, 1291,1292, Off J.M.Road, Behind Gandharv Restaurant, Shivajinagar, Pune"
Dhola-Ri-Dhani,Secunderabad,Andhra Pradesh,Resort,3.0,2.5,15.9128998,79.7399875,"Kompally village,medchal Road, Kompally,"
Dolma Cottage,Bomdila,Arunachal Pradesh,Cottage,0.0,0.0,27.2644943,92.4159308,"Hotel dolma,Old market"
Ekaant The Retreat,Lavasa,Maharashtra,Hotel,0.0,4.4,18.3959325,73.5078034,"Ekaant The Retreat, Lavasa Corporation Limited (An HCC Group Company) At  Post: Dasve Lavasa, Taluka: Mulshi, Pune - 412 112."
"Dumber Cottage, Sangla",Kinnaur,Himachal Pradesh,Homestay,0.0,0.0,31.4254859,78.2649956,"Prop. Sh. Jagjeet Singh, Village and P.O. Sangla, Tehsil Sangla, District Kinnaur,Sangla, Batseri village, Chitkul 25 km."
ECO Lodge,Cochin,Kerala,Hotel,2.0,4.5,9.9844247851,76.2761768066,"40/4969 - A, Basin Road"
Flora Homes,Coorg,Karnataka,Homestay,1.0,3.2,12.427439428,75.7400780656,"Near Vivus Hospital,Daswal Road, Madikeri (Mercara)"
Elevate Residency,Gurgaon,Haryana,Hotel,3.0,3.8,28.4391541,77.1047548,"29-30 Saraswati Kunj - Sector 54, Golf Course Road , Gurgoan  (Next to Vatika Towers)"
Dewa Goa Apartments,Goa,Goa,Resort,3.0,3.9,15.3885778793,73.8498772401,"Above lokmanya Bank, opp Super market, Alto Dabolim Vasco Goa 403801"
ESHA HERITAGE INN,Cochin,Kerala,Hotel,4.0,3.9,10.1280754,76.1957618,"xx111/290, Beach Road, Cherai Beach, Ernakulam, Kerala, India-683514"
DSR Paradise,Nellore,Andhra Pradesh,Hotel,2.0,3.7,14.4007624,79.9505722,"Beside Bharath Petrol bunk, Near Ayyappa Circle, Nellore-4."
Fragrant Nature Munnar,Munnar,Kerala,Hotel,0.0,5.0,10.05466,77.0664266,"Baisonvalley Road, Pothamedu"
Fountain Village,Mahabaleshwar,Maharashtra,Hotel,3.0,4.2,17.9260006632,73.6578228509,"Near Bharat Petrol Pump, Mahabaleshwar"
Emgee's Residency,Chikmagalur,Karnataka,Hotel,0.0,0.0,13.315258,75.7754018,"Emgee's residency MG Road,Opposite Mayur Hotel,Chikmagalur"
Devi Vilas,Udaipur,Rajasthan,Guest House,0.0,3.7,24.5799459783,73.6819925331,30-Gangaur ghat near bagour ki haveli lake pichola behaind jagdish temple
Excellency Corporate House,Delhi,Delhi,BnB,0.0,3.3,28.5358203723,77.2056515751,"B-78, Shivalik, Panch Sheel Geetangali Marg, near Malviya Nagar"
FAMOUS REST HOME,Mumbai,Maharashtra,Hotel,0.0,1.0,19.0802177,72.8495157,"Anand Nagar, Vakola Bridge, Nehru Road, Santacruz East, Mumbai - 400055,"
"Fortune Select Global, Gurgaon",Gurgaon,Haryana,Hotel,4.0,4.4,28.4814297343,77.1033477546,"Global Arcade, Mehrauli-Gurgaon Road,Gurgaon"
Dreamz Hotel,Thiruvananthapuram,Kerala,Hotel,2.0,3.5,8.4884790652,76.9542502438,"Thampanoor,Trivandrum"
Ela Ecoland Nature Retreat,Munnar,Kerala,Resort,3.0,4.5,10.0408472291,76.9756145732,"Ela Ecoland Nature Retreat,Vattiyar PO, Kallar, Munnar,Kerala, India  685611"
Fortel,Chennai,Tamil Nadu,Hotel,3.0,0.0,13.0782203,80.2639689,"No3, Gandhi-Irwin Road, Egmore"
Flexistays,Nagpur,Maharashtra,Hotel,0.0,4.8,21.1339751,79.0777225,"above unique health mall, near diwan plaza,  wardha road,  lokmat square,  dhantoli,"
Fortune Kences Hotel (Opp APSRTC Bus Stand),Tirupati,Andhra Pradesh,Hotel,4.0,4.3,13.6287539,79.4270386,Renigunta road
Floating Days Houseboats,Alleppey,Kerala,Houseboat,0.0,0.0,9.501339,76.352319,"Finishing point road, alleppey"
FabHotel Nachiappa RA Puram,Chennai,Tamil Nadu,Hotel,3.0,4.2,13.0252880097,80.2684593274,"South Canal Bank Road, Mandavelipakkam, Raja Annamalai Puram"
Ess Kay Ess Villa-Dlf Phase I,Gurgaon,Haryana,Guest House,0.0,4.1,28.4644810642,77.1020697553,F-13/13 DLF Phase I
Emily Cottage by Traveller's Paradise,Nainital,Uttarakhand,Cottage,3.0,3.9,29.3844306,79.456325,"Ayarpatta Hills, Nainital, Uttarakhand, India"
FabHotel Dawn Mysore,Mysore,Karnataka,Hotel,3.0,3.9,12.3427881595,76.6534743917,"#15, Mysore Bangalore Road, Adjacent JSS Medical College, Bannimantap"
Fort Munnar,Munnar,Kerala,Resort,4.0,4.4,10.0410585192,77.1747095839,"Chinnakanal, Munnar"
Divine Bliss Beach Resort,Varkala,Kerala,Resort,3.0,5.0,8.7426243041,76.6993511853,"Divine Bliss Beach Resort ,Thiruvambadi Road,North cliff,Varkala"
Francis Homestay,Ernakulam,Kerala,Homestay,0.0,0.0,9.9526617,76.2450153,"Francis Homestay H. No. 1/1156,A and B, Rids Dale Branch Road, Njaliparambu,Fort Cochin"
Ela Inn Ayurveda,Varkala,Kerala,Hotel,2.0,0.0,8.7382932262,76.7052479288,"Opp. Yogeswaran kaavu,Helipad Road,Kurakkanni"
Four Seasons Lodge,Kannur,Kerala,Lodge,0.0,0.0,11.8744775,75.3703662,"Four Seasons Lodge, Temple road, Talap, Near Mixed U.P. School"
Fort Heritage,Cochin,Kerala,Hotel,3.0,0.0,9.964001,76.2391003,1/283 Napier Street Fort Kochi
Four Seasons Resort,Srinagar,Jammu and Kashmir,Hotel,3.0,3.5,34.0718132282,74.8242169161,"Post Office Lane, Rajbagh"
Exotica,NOIDA,Uttar Pradesh,Hotel,3.0,3.1,28.5296974092,77.3702720651,"C-43, Sector-105,Noida(Noida Expressway)"
Discovery Village,Bangalore,Karnataka,Resort,0.0,0.0,13.0994689,77.4522697,"Discovery Village Bangalore Kanakpura Road, Vaderahalli, Distt Bangalore, Karnataka 560060"
Fort Pokaran,Jaisalmer,Rajasthan,Palace,4.0,0.0,26.9157487,70.9083443,"P.O.Pokaran, 110 km from Jaisalmer"
Elite Inn-Koddihalli,Bangalore,Karnataka,Service Apartment,0.0,1.0,12.9715987,77.5945627,"Elite Inn ,#582 KGA Avenue old airport road. Opposite to Diamond District Gate No :5,Koddihalli"
Dudawat Hotel,Ahmedabad,Gujarat,Hotel,2.0,3.3,23.0420922,72.5695801,"Near Toran Dining Hall, Opp Sales India,Off Income Tax Office Ashram Road, Ahmedabad."
Devendra Garh Palace ( Luxuary paying guest house),Udaipur,Rajasthan,Guest House,0.0,4.8,24.5962638207,73.6632958805,"88, Rani Road, near rajeev gandhi park ,rani road , Udaipur"
Enkay Residency JCM,Gurgaon,Haryana,Guest House,0.0,0.0,28.4896428166,77.0868244724,"7-B Jacaranda Marg, DLF Phase II, Sector 25, Gurgaon, Haryana -122002"
Fine Stay Service Apartment,Chennai,Tamil Nadu,Service Apartment,0.0,5.0,12.9444612237,80.2420159885,"40, Tinetrra customs colony main road"
Fairmount Hotel,Shimla,Himachal Pradesh,Hotel,3.0,3.8,31.0830333096,77.1628670253,"Earls Field Estate, Near St. Bedes College"
DOARS PALM RESORTS,Dooars,West Bengal,Resort,1.0,0.0,26.7150133716,88.7645589609,"Beside Batabari Tea GardenEst. Batabari, Chalsa,Opp. Khariar Banbar Forest Beat,Dist. Jalpaiguri"
Emerges Homes,Solan,Himachal Pradesh,BnB,3.0,0.0,30.8543056141,77.0718886703,"Kumarhatti Nahan Road, Solan , Himachal Pradesh"
DoubleTree by Hilton Pune-Chinchwad,Pune,Maharashtra,Hotel,4.0,4.1,18.6422947637,73.798439215,"C-32, Tata Motors Road, MIDC, Chinchwad, Pune"
Famous lodge,Hyderabad,Andhra Pradesh,Lodge,1.0,0.0,17.3874364,78.4721729,5/7/598 nampally. hyderabad. 500001
Elephant Route Resort,Thekkady,Kerala,Resort,4.0,4.3,9.6020486,77.1644069,"Anavachal, Kumily PO, Thekkady - Idukki District, Kerala - India"
EYRIE HOSPITALITY,Bangalore,Karnataka,Service Apartment,1.0,0.0,12.9647888572,77.7175729972,"613 AECS LAYOUT, C CROSS, KUNDANAHALLI, BROOKEFIELD - 500037"
Dreams Inn,Agra,Uttar Pradesh,BnB,3.0,1.6,27.1305961,78.0192026,"Q.No. 9, Gawalior Road, Agra, Uttar Pradesh 282001"
Estate Valley Homestay,Chikmagalur,Karnataka,Homestay,0.0,0.0,13.3903058,75.6486457,"The EstateValleyHomestay  Sheegekhan Estate, Next to Muthodi Wildlife Sanctuary Via Malandar, Chikmagalur ,577101  Chikmagalur-Mallandur-Honalla-Bhadra Wildlife Sanctuary at Muthodi-Estate valley homestay)  1/4Km. before the Bhadra Wildlife Sanctuary take a right turn and proceed on the mud road for 4 km to reach"
EAGLE MOTEL,Rajpura,Punjab,Hotel,3.0,3.9,30.4861420016,76.6041225366,"G.T Road, Bye Pass(NH - 1)"
Devrai Resort,Kolhapur,Maharashtra,Homestay,0.0,0.0,16.9101458,73.9462689,"At post amba, tal shahuwadi"
FabHotel Connaught Mews,Delhi,Delhi,Hotel,3.0,4.0,28.6287250951,77.2148025366,"41 B ,Hanuman Road, Connaught place"
Dhadwal Homestay,Palampur,Himachal Pradesh,Homestay,0.0,0.0,32.1108599,76.5362526,Palampur
Executive Lotus - service apartment,Mumbai,Maharashtra,Service Apartment,3.0,3.1,19.1864131,72.8343601,Executive Lotus - 1001 on 10th floor lotus apartment mith chowky circle link road malad west
Dream Land Home Stay,Coorg,Karnataka,Homestay,2.0,2.9,12.4645258,75.9541246,"Basaveshwara Extension,Near Balamuri Temple,Kushalnagar"
Flamingo Resorts,Manali,Himachal Pradesh,Resort,3.0,2.9,32.2242801952,77.1828900831,"Kanyal Road, Simsa, Manali"
Exotic home stay -Malvan,Malvan,Maharashtra,Homestay,3.0,0.0,28.6139391,77.2090212,"EXOTIC HOME STAY, KOLAMBKARS RESORT, DHURI WADA, CHIVLA BEACH, MALVAN dapoli  ratnagiri"
Eagle Resort,Srinagar,Jammu and Kashmir,Resort,1.0,0.0,34.11555862,74.88352966,"Syed rehmania sahib (dargah) brein, nishat Srinagar"
EMA HOSPITALITY,Pune,Maharashtra,Service Apartment,2.0,0.0,18.5030826033,73.7645758828,"Angelle Hill, row house no 03,sr no 63/01/A,Next to Ambrosia Resort ,Paud Road,Chandni Chowk,"
Dreamland,Mumbai,Maharashtra,Hotel,1.0,3.1,18.9479336,72.8403894,"163, P. D'Mello Road, Carnac Bunder, Opp. C.S.T. Railway Station, Mumbai"
Ebony Boutique Hotel,Hyderabad,Andhra Pradesh,Hotel,3.0,4.2,17.4254869,78.4232304,"Rd.No. 2, Banjara Hills, Near annapurna Studio                                                     s"
Elite Cottage,Manali,Himachal Pradesh,Hotel,0.0,0.0,32.2312445,77.1877098,"Near Green Tax Barrier, Prini Nagger highway, Manali"
Evergreen Bungalow,Mahabaleshwar,Maharashtra,Bungalow,1.0,0.0,17.9307285,73.6477342,"At post. Avkali, Main Road Avkali Village, Tal. Mahabaleshwar, District Satara"
Diamond heritage,Amritsar,Punjab,Guest House,0.0,0.0,31.6339793,74.8722642,"Diamont heritage guest house, near shani mandir,b/s jain mandir,opp. Golden Temple scooter stand,chownk ghanta ghar"
Dove Cottage,Pahalgam,Jammu and Kashmir,BnB,0.0,0.0,34.0209903,75.3189885,pahalgam
